COX6C,MUC1,AGR2,POLR2B,LTF,NID1,KIAA0196,GFRA1,DYRK1A,SQLE,GFM1,RALB,PLTP,PYGL,KLF9,TFF3,IFIT3,CLCC1,KRT5,KRT17,HOOK2,PSEN2,PGR,CDK5RAP1,KRT14,AGR3,LRP2,EEF1A2,CEACAM6,PIP,BMPR1B,GSTA4,TFF1,FABP4,GABRP,MUC5B,PROM1,CP,ALDOC,ID1,EPSTI1,CD48,SLAMF7,COL17A1,TFAP2B,ADH1B,MUCL1,SCGB1D2,PLIN1,MNDA,TLR1,HOPX,ADIPOQ,CHAD,PIGR,ERN1,SYT13,ADCY4,KRT6B,CHST2,TMEM26,GPD1,LAMP3,ELF5,KCNJ2,KCNMB1,PRKCB,CD84,KRT81,IDO1,MMP1,CEACAM5,HMGCS2,KRT16,DNM3,TNFSF13B,SOX10,HAAO,CST1,SLAMF6,FAIM2,MUC16,CRABP1,KLK5,TIGIT,CLCA2,COL2A1,TAT,OLFM4,TCN1,TTYH1,MUC6,SYNGR3,SOSTDC1,KLK6,NPTX2,CLEC3A,AQP5,CD1C,LBP,KCNJ3,SYN2,KIF1A,CD1E,CRISP3,SCGB3A1,KLK11,KRT6A,CYTL1,CYP26A1,FABP7,GRIA2,SERPINA6,PDE1C,CIDEA,PVALB,MSLN,CST9,S100A7,NRTN,CYP4F8,FCRL3,FLG,ROPN1,CA9,CHRM3,TPO,WIF1,VSTM2A,ACADL,KCNC2,HRNR,NOTUM,CXCL5,LDHC,FCRL2,TNFSF14,FBXO39,CHST4,FCRL1,SNAP91,FAM132A,INA,label
12.8699,10.975,14.0082,11.805,11.6251,10.4297,11.3049,13.3195,11.1711,10.7211,11.0785,10.3057,10.5022,9.8742,9.2138,8.9591,12.4952,9.9457,2.5197,5.9994,8.3666,9.5842,9.1249,9.1766,1.533,11.2943,3.7849,4.5394,10.9737,4.9682,4.5685,9.628,4.7571,4.9012,5.3156,9.0366,2.7402,14.2767,9.6545,5.9994,10.3116,9.5752,10.7976,2.1092,7.8525,4.2474,2.6342,0.9613,5.7808,9.0169,8.1189,7.5693,4.9899,4.4794,5.2809,7.3976,7.3185,5.3495,0.5592,6.3317,7.9398,4.3514,9.6314,7.0919,6.357,5.1903,8.4971,8.114,4.5097,10.4998,10.7872,8.56,4.6793,2.2594,4.0136,7.7129,0.5592,5.9779,7.7797,8.8873,5.4623,8.7095,5.7042,0.5592,8.7996,0.5592,6.2078,2.2594,6.2353,0,3.452,1.7516,5.6508,2.1092,1.9414,2.6342,15.8355,1.7516,4.2474,5.0112,4.8782,2.1092,3.0183,4.7822,5.3827,0,0.9613,3.1778,0.5592,3.3881,0,0.5592,9.2491,0.5592,0.5592,0.5592,1.9414,4.9012,0,3.3214,4.3514,6.2353,1.533,1.533,3.9443,4.6793,0.9613,0,7.0149,0.5592,2.9315,1.2753,2.7402,1.533,7.5328,3.1003,4.0958,5.2984,1.7516,3.9707,0,0,1.533,3
13.0612,13.999,13.7893,10.5621,11.0124,11.2583,10.1697,12.7526,10.8148,9.1266,10.0144,10.5426,10.9111,8.6923,10.7631,13.8496,9.5326,9.8444,12.5293,12.5486,11.0185,9.5277,12.406,9.2934,12.4402,10.4916,10.6033,9.3318,6.718,10.2293,10.0783,8.3439,14.3398,11.1488,10.2784,10.2323,8.7886,7.4444,8.268,9.4769,6.9132,8.0362,7.4661,11.1227,11.3994,11.8497,9.4898,12.0263,11.0926,6.6156,6.9557,7.9515,10.9079,10.953,8.6431,6.2717,4.8992,9.4359,10.1533,7.5129,10.0826,10.0206,5.9736,6.7848,6.6197,8.1434,6.7142,4.586,9.974,4.7436,2.2032,5.0992,10.8182,7.7149,7.0341,5.0875,10.1537,7.1315,0.8733,6.1918,6.2769,5.5726,6.9198,9.2767,4.6189,6.1417,5.4314,9.2033,6.2403,10.2829,7.1929,12.5309,5.1564,6.6033,7.526,4.9775,0,4.2072,5.9479,3.2626,6.8452,6.8452,4.3116,4.6351,2.3673,11.231,8.9822,4.2499,6.9132,6.0481,5.0274,3.0853,6.81,4.8022,8.1989,2.583,4.1178,10.3735,0.3531,4.7878,7.9595,2.6482,4.1389,5.5385,1.4135,3.0853,5.9152,7.8071,0.3531,4.1632,4.5692,1.9158,3.9725,1.4135,0.3531,4.0226,2.7107,2.6482,2.9365,3.3825,2.9365,3.3436,0,2
12.7944,14.3568,11.7301,11.6918,7.823,10.9862,11.9936,13.9356,10.9305,10.7068,11.0593,10.5443,9.3598,12.8914,9.2774,9.4284,8.2471,9.2965,4.5436,5.0112,8.7699,9.3776,12.5768,9.2424,4.1389,12.218,3.2751,12.5387,13.5297,9.8512,12.6339,6.796,7.3037,8.1345,6.4357,11.1319,8.8023,12.9969,7.6197,6.5848,6.9744,4.7963,4.6614,3.7707,3.3819,7.7384,0.5811,7.4315,7.4602,4.8837,7.5922,6.607,7.9787,3.0343,9.0088,7.661,11.3972,5.1386,2.3128,5.6752,6.8875,6.4107,3.6333,7.45,6.1686,3.7707,2.6342,6.2175,3.7442,3.3116,5.3197,10.0842,1.7992,1.6925,6.2741,4.0766,0.9943,4.0553,8.7443,1.6925,3.3819,7.765,5.0657,1.315,1.1636,5.2462,7.4357,3.8962,2.45,4.7304,3.5131,1.315,6.324,2.161,1.5773,6.5996,5.3375,4.9776,0.5811,4.6894,0,2.3128,8.3819,0.9943,6.8712,3.6042,0.5811,0,1.9914,3.1597,0.5811,12.5869,13.7453,2.6342,3.3116,2.161,2.2388,4.1986,4.6183,2.6907,0,1.1636,2.6342,0.9943,8.2009,1.7992,3.5744,2.45,2.45,4.0553,0.3196,3.5441,0.8024,1.315,3.1191,0.8024,1.7992,1.7992,2.45,0,2.7451,0,1.1636,2
15.4192,11.9916,12.3648,11.4725,14.2803,12.1934,11.5353,13.0064,10.6134,11.9049,10.3904,10.4642,10.6907,11.5126,11.6719,10.765,9.4774,9.1699,12.6118,12.1371,9.796,9.1789,13.1688,7.7991,11.3202,10.4802,11.8371,12.4768,6.8927,5.419,3.8253,8.0896,9.906,11.8102,10.4065,6.5998,10.107,8.2795,9.0454,6.8415,7.9139,6.9243,7.3035,10.9465,7.1322,12.783,7.6637,7.677,11.739,6.2954,6.8789,8.6453,11.8257,7.4191,10.4354,8.4069,12.3348,8.1114,8.8708,6.7637,9.961,10.9627,6.4525,7.5923,6.21,6.9727,5.6311,6.7231,6.5132,4.7126,5.5523,3.3269,4.6918,6.9018,6.5427,5.2438,9.1628,6.1424,9.8952,5.8063,8.3381,5.8911,4.5827,7.4782,4.8695,4.9062,5.6311,10.8598,10.3271,4.6052,3.2144,10.2269,9.5098,6.1728,6.4893,4.309,3.0923,5.2294,2.5591,5.7569,2.362,7.7645,0.8097,3.3269,5.3273,3.9359,4.0052,2.362,3.2717,4.6491,6.9553,3.5286,4.9242,5.5407,8.1212,11.1931,1.3252,9.74,3.0272,3.5749,8.3581,3.0272,4.7851,3.5749,4.9423,2.8121,4.4399,4.7126,2.1335,3.9359,6.2318,2.6485,4.1032,4.9595,4.4146,2.5591,1.7043,3.6198,2.2523,0,2.6485,2.5591,0.4609,2
11.505,10.305,6.5494,11.3261,11.6816,10.4482,10.2174,6.8491,10.4849,11.3449,10.1838,10.248,10.662,8.3695,9.5094,4.0395,10.033,9.5641,12.4143,14.2965,9.1774,9.7695,6.033,9.1803,10.0703,1.5511,7.7449,3.4131,6.4318,6.8099,6.6527,9.1803,3.1872,6.2239,13.6081,11.67,11.5566,8.2621,8.2647,9.0529,8.8433,9.2284,9.8135,8.8934,6.4318,7.8811,5.2208,2.2813,5.6337,8.0398,7.9593,7.4713,6.4318,4.4748,8.6236,5.0797,7.149,7.0389,11.3646,7.9115,4.7145,4.1057,9.2696,11.6427,7.06,7.7527,8.1712,6.2387,7.9435,9.9266,11.5456,0.8255,1.8886,11.6384,6.7017,8.0206,12.1265,7.5859,2.8435,8.1712,3.5141,11.2947,11.6804,4.5481,7.4555,2.3915,11.6492,1.8886,5.1907,3.4645,11.3621,3.4131,6.1156,7.8811,4.8285,5.2794,2.1619,6.1938,5.2208,8.3371,0,4.073,2.9909,4.5481,0.471,2.494,2.5896,6.3991,3.8204,2.6793,11.0861,0.8255,2.2813,4.5949,2.1619,1.1099,13.3819,0,8.506,8.2934,0,5.9898,0.471,9.0654,9.227,5.9087,2.5896,3.1872,0,3.9341,0,1.8886,5.89,5.9362,3.5141,5.6337,4.259,2.3915,7.0558,5.9271,4.2878,4.524,2.5896,4
10.2145,13.381,6.056,10.5956,10.6038,12.008,10.3467,9.6128,10.6705,11.1312,10.1359,10.063,10.8223,9.884,10.5967,6.908,8.4925,9.5267,15.6262,16.655,10.2604,7.754,8.2151,9.0299,17.113,4.5659,8.7861,6.1227,9.6941,6.9746,7.0032,9.0247,5.4953,9.4166,10.5991,12.756,11.2888,13.351,10.67,9.5918,7.4915,8.366,8.0602,11.7297,6.4379,9.6232,8.2573,2.5948,9.654,6.9231,8.2151,8.0939,10.0874,4.487,3.3857,7.7582,2.8681,7.7242,14.6064,9.7223,6.5792,8.9198,8.1365,4.9656,6.7225,9.0979,8.2632,6.4587,12.6682,7.7285,10.4129,9.4086,1.5313,14.0699,8.2543,6.1357,10.7857,6.2113,3.3857,7.4505,3.4701,10.2365,10.0364,9.1062,7.0243,10.3028,8.2721,2.5948,1.1765,4.315,8.9273,3.6255,4.7118,10.1455,5.6482,5.3244,3.8311,8.757,6.2113,4.6037,1.5313,5.8664,6.9961,6.199,3.3857,2.2572,3.2003,13.8806,4.1196,2.9876,8.6251,5.753,0.705,8.1557,4.6406,0,6.8619,0,8.2925,4.746,0,7.0103,6.1692,6.7732,12.1561,7.2381,3.9535,9.2844,1.1765,5.2306,0.705,1.1765,6.7225,5.1042,2.5948,5.2306,3.8311,2.2572,1.8158,6.6337,7.0451,2.0533,7.1254,4
15.0266,13.2971,12.9211,10.5313,12.6388,9.6218,10.9382,11.6313,10.032,9.4525,10.1343,9.8691,9.8336,7.398,8.6884,12.4002,13.2445,9.2793,4.6914,5.5188,10.3268,11.3365,11.4203,9.9649,6.8904,11.3353,9.1606,11.2638,6.8988,9.77,12.4251,8.6193,11.3596,2.4554,3.3175,10.5517,3.2667,5.3852,4.6123,8.1509,9.2654,8.2342,8.0456,3.1594,4.4847,0,9.0727,10.9805,7.2324,7.9381,6.8084,5.5296,1.025,4.8722,6.4696,6.7168,8.0809,6.0859,2.6263,5.9636,8.6027,6.9154,7.8502,1.025,4.9865,4.5285,6.0563,6.2841,9.8276,6.952,5.5928,3.5897,4.9708,3.5897,4.2433,6.2121,1.2509,4.5499,5.2835,5.2706,3.3666,2.9173,5.0329,1.025,6.3527,4.8722,1.9107,3.8874,2.8499,1.025,1.9107,1.4462,6.4065,1.4462,0.4276,5.2706,4.2949,0.757,1.4462,0,9.3774,2.6263,3.5897,1.9107,8.8242,1.4462,0,0.757,2.2614,1.9107,0,6.9112,9.1227,0.757,0,6.0184,1.6182,9.2409,5.0924,4.3929,4.6524,1.6182,1.2509,1.025,0.4276,0.4276,2.1537,0,10.2811,0,2.7048,0,2.2614,1.2509,4.2167,0.4276,2.0373,2.9818,0.757,0.757,0.4276,1.7718,2.1537,2
13.2096,11.5266,9.6033,11.9994,5.7431,12.5876,11.9464,13.8956,11.6612,11.3611,11.2251,11.2461,9.5059,10.2553,9.8442,6.7147,8.7741,10.0857,3.8492,3.3819,7.2528,8.4649,5.391,8.5129,2.8404,12.0359,1.8227,11.7115,7.0188,6.0964,15.781,7.204,7.2251,1.6667,5.7035,4.9413,4.1729,7.0024,9.1412,5.7333,7.1535,5.6731,5.3658,2.0916,9.9999,0,2.4195,2.6864,3.885,6.5791,7.7227,8.5608,1.2927,5.6833,4.9242,6.0419,9.2029,4.9068,2.4195,6.2278,6.9141,2.2094,4.1137,3.6962,7.7203,5.1907,4.1729,6.5176,3.6962,2.3183,10.9961,6.2278,0.4463,0.4463,5.7135,5.301,2.6864,3.6962,6.2208,4.2844,5.0078,8.8933,1.2927,2.6864,2.7655,2.9116,2.5141,2.4195,3.2779,1.2927,1.9634,0.7866,3.4789,2.7655,1.6667,5.9769,10.4843,0.4463,0.4463,4.2297,12.3798,2.9795,0,1.4918,5.9348,2.0916,0,0.7866,4.8536,0.7866,0.4463,10.9185,2.9116,1.4918,0,0.7866,0,8.3268,7.6877,1.0617,0,1.8227,3.223,0.4463,4.9058,0.7866,1.0617,0,0.7866,0,0.7866,1.0617,1.4918,0,5.8737,1.6667,0,2.2094,0,1.4918,0.7866,0,2.2094,3
13.7633,11.863,12.3419,11.8004,8.2887,11.6136,11.6509,10.6776,10.807,11.2993,10.3948,10.3483,9.981,10.0414,9.6649,9.9165,9.5878,9.0741,9.7639,10.122,9.0283,8.4677,7.6178,8.7186,9.6503,11.2999,11.7724,10.0975,7.0871,14.0628,7.2139,7.5385,9.5327,4.802,7.2911,3.1962,11.235,8.0996,8.8048,8.2299,8.1973,7.8219,7.6288,8.6987,11.4334,2.8568,4.777,8.0741,4.6447,8.9365,8.1614,8.3913,1.9567,8.9223,7.5862,7.2092,6.4972,6.6291,7.1712,6.6568,5.5282,2.8568,5.801,7.0666,6.9759,7.4854,7.0666,7.2553,4.8509,5.6156,7.6634,6.5792,0.9713,5.6156,6.572,7.0922,5.2289,5.6014,9.7551,5.9316,6.5351,5.0099,10.6894,5.5579,6.3436,3.647,4.6447,0.5659,5.8257,7.1323,3.4707,7.1273,6.2374,5.5726,3.4068,5.2289,0.9713,0.5659,4.8267,5.2473,2.9494,3.1962,11.0421,4.1547,0.9713,0,2.5368,2.8568,4.9882,8.6181,1.7662,0.9713,3.2699,2.8568,0,8.3768,0.9713,6.8494,2.1251,3.2699,0.9713,3.2699,4.1797,1.5466,3.4807,2.4122,1.9567,0.9713,2.3524,1.5466,0,2.1251,2.7578,1.2874,0,1.2874,2.4122,1.2874,0.9713,0.5659,2.2758,2.4122,1.2874,2
10.867,11.9393,8.2782,12.087,16.2631,10.3209,10.7191,6.4739,10.837,9.9603,10.106,9.9404,10.8015,9.5671,9.6857,4.0952,9.924,10.2418,12.0866,12.6249,9.2931,8.5333,3.5262,9.1605,13.2817,0,9.3002,7.3501,7.3391,7.2422,4.042,9.3296,0.695,9.1929,13.4411,11.123,11.5232,14.9573,8.7949,7.2422,9.3908,9.5576,11.2421,5.7444,2.4148,8.8788,7.0601,0.695,8.9163,8.8807,8.3039,7.8493,9.4922,5.47,8.3039,6.7804,2.2368,6.7475,12.2889,9.9027,6.5332,8.8939,9.8102,11.6245,7.5007,6.3912,8.7354,7.3718,6.0029,11.7824,11.712,2.0337,0.695,10.6651,4.9693,7.7901,11.2302,7.182,0.695,8.875,4.7546,9.5241,9.9737,12.575,8.0207,5.7276,2.4148,2.7159,8.258,9.9212,8.59,1.7973,8.2667,8.0614,10.7954,5.887,0,6.5135,6.161,7.6098,0,2.4148,8.8069,6.2921,0,3.6017,5.253,8.3207,2.7159,2.0337,11.6177,2.4148,0,5.8095,4.7873,1.5143,13.3875,0,9.9896,7.0932,0.695,5.2294,0,7.6548,8.8452,1.5143,1.1621,0.695,0,2.0337,0,1.5143,1.5143,7.8377,6.1734,6.4123,5.3216,1.5143,6.8974,4.3353,0,1.1621,6.9633,4
11.893,15.2885,14.8767,11.4368,7.2925,12.3198,10.8242,13.697,10.733,12.4921,10.1429,10.5496,10.447,9.3877,10.2539,14.0306,11.0743,9.9281,3.9223,6.0163,7.6226,9.8495,7.0825,9.4631,3.6985,11.4402,4.116,7.9043,12.7226,11.4232,7.3848,8.2753,14.2664,7.3174,3.6985,11.0574,3.0145,2.4361,7.7522,7.2259,8.9812,7.4626,6.857,3.9732,4.673,5.9542,6.4883,14.2307,5.3491,7.4034,6.8502,7.7002,5.9026,12.4358,3.5721,6.5733,6.341,6.9103,2.8056,6.4348,6.565,5.6127,6.5897,2.6885,5.66,5.5129,5.2285,5.9287,6.7661,6.7589,10.7731,12.065,10.1595,1.6684,5.097,7.4626,2.4215,5.4058,12.286,5.1642,6.6378,9.383,2.2668,3.9223,6.166,3.8147,4.7912,3.8147,0.6273,9.7092,1.3973,3.4335,3.8695,0,2.9138,5.2285,5.6127,0,2.9138,1.063,5.2901,1.6684,1.063,3.0145,1.3973,5.66,4.7333,2.6885,2.5612,7.7703,0,4.8469,14.6309,1.063,3.6367,3.0145,0,3.0145,3.6367,3.5044,0,2.6885,2.5612,0,0,1.063,3.1969,0,2.1191,2.5612,6.6299,0,1.8966,1.3973,1.063,1.063,1.3973,2.8056,0,0,0.6273,1.3973,2.2668,3
11.7376,14.0259,10.2931,11.251,13.7959,12.3965,10.8956,12.4456,10.6232,11.4436,10.3126,10.9778,10.522,9.4489,9.6669,11.6746,10.3377,9.7068,2.9356,3.6324,9.0257,9.4101,11.3241,9.062,1.755,4.6295,1.945,12.6215,3.3925,8.8151,8.9093,8.1408,9.6928,7.1746,3.0225,9.44,4.6016,5.8086,8.7828,8.2002,8.9207,7.1603,6.2218,1.5362,9.0697,4.9285,7.5339,1.5362,4.3891,7.3737,6.9155,7.5559,5.2856,5.4976,4.7868,6.6134,5.9161,6.0041,2.7443,6.6951,6.2037,3.2557,7.0714,5.1761,6.7723,5.157,4.9509,6.8397,6.3194,4.6839,11.3738,2.3993,5.4514,6.578,6.1269,6.4892,0.5608,7.7562,4.8594,4.657,3.0225,1.755,4.356,5.2135,5.4356,7.606,1.2781,3.3257,0.9635,2.9356,3.7389,2.1128,4.7617,0.5608,7.9152,7.0195,6.5194,1.755,1.755,5.3709,2.2632,0,7.0142,2.6382,1.2781,1.2781,6.766,5.5859,3.1045,3.2557,0,9.2071,4.0181,2.7443,0.5608,2.8431,0,0.5608,6.5044,3.5174,3.6324,0.5608,4.448,0,4.7708,1.5362,0.5608,0,7.3522,5.25,0,0.5608,2.5237,4.3891,0.5608,0,1.755,2.2632,0,0.9635,0,0.9635,1.5362,3
15.8597,14.3935,12.7952,9.8079,10.2423,11.5565,12.227,12.376,10.8883,11.4259,10.5216,10.0414,10.5263,12.6257,9.7939,9.6938,9.408,9.3663,4.4675,7.1217,8.7963,9.5395,11.383,8.7063,5.2648,13.2084,8.5114,10.4931,9.4272,10.7876,11.3294,8.3013,4.9875,11.8589,3.2692,5.6567,11.202,12.986,7.8929,8.2361,7.3846,8.5925,8.5358,4.3018,11.7962,11.1648,3.7007,8.0579,10.0726,7.8425,7.5746,8.0862,10.6401,9.7608,5.7238,5.4818,5.7753,7.5378,2.2752,7.1365,5.8492,9.0578,5.3003,6.0402,7.5453,5.4184,7.1167,6.5858,3.3394,5.8612,9.2395,7.6998,7.7164,3.2692,6.1221,7.0239,0,5.7753,9.8048,6.5493,5.0306,3.9894,4.2298,2.7572,5.4662,3.3394,3.9894,2.4116,0.971,1.287,4.9655,5.3178,7.0186,0,1.7657,5.7238,4.4358,2.5363,5.1328,10.539,6.4096,3.8034,1.287,4.5876,6.6968,5.6149,0,2.7572,4.4675,3.2692,0.971,3.1956,9.1905,1.9562,6.3171,2.8562,1.9562,1.9562,8.884,5.0723,0,3.1179,2.3409,1.287,3.327,1.5461,3.3394,0.5657,1.2261,2.6509,0.5657,2.6509,0,1.287,0.971,2.6509,2.9488,0,0,1.9562,2.1245,2.5363,1.287,2
15.2251,14.307,13.4668,9.7223,10.0401,9.1392,9.8433,13.4373,9.4751,9.3929,9.5481,10.0923,9.3809,9.6266,7.5609,15.3673,7.8499,8.6511,10.294,10.8854,10.5748,9.78,13.1393,9.8568,11.3843,10.4174,11.0113,12.655,7.9139,11.2275,7.2526,9.0142,14.0165,10.3772,6.1787,9.8011,9.0465,7.8979,7.7042,8.7365,6.5161,6.4768,6.6897,7.7708,10.5765,7.9823,10.9546,9.9522,8.0476,6.8828,5.9534,7.5889,7.0191,10.3064,8.5571,3.4401,10.1125,7.4485,8.0307,5.7702,8.4765,8.8332,4.572,6.9345,4.68,5.4427,4.6089,3.7352,8.6194,3.5952,7.0861,4.1398,5.6338,8.0307,4.9336,5.3801,4.6089,6.5825,4.0353,3.4401,4.572,5.3146,10.5922,5.7539,3.3558,8.0576,9.8268,4.8436,3.1709,4.9042,4.4554,12.7887,5.483,2.0283,3.8004,4.5342,4.7477,3.1709,4.5342,3.0687,1.1581,3.4401,5.483,4.4554,8.8077,8.4746,8.6307,9.0262,2.8396,5.0454,1.1581,4.4143,10.2162,0,6.5545,6.2269,5.9677,8.8717,3.5952,7.2642,11.1159,2.2311,2.7098,2.0283,2.8776,0,2.7098,2.8396,3.8972,2.0283,0.6922,1.1581,4.1398,1.5097,3.2663,0.6922,0.6922,2.0283,0.6922,0,1.7921,5.5975,1.5097,2
11.9665,12.0083,12.3451,11.4297,14.8158,11.7381,11.4805,14.0389,10.9083,11.2318,10.6654,10.7141,10.0736,9.8506,10.0609,10.2389,8.8513,9.5086,10.7097,10.7842,9.3128,8.6618,13.4962,9.0714,10.6676,10.6671,11.8366,8.5835,9.5714,9.0619,10.6015,8.9915,10.1636,9.3396,9.1367,7.2334,9.3917,10.0134,6.758,7.3312,7.9042,7.9539,8.6876,10.0038,10.7767,9.2887,13.3783,7.3457,8.4164,8.3157,8.0733,7.9476,9.5276,7.6826,7.4183,8.562,7.3766,7.4521,8.8556,6.944,8.3225,8.6867,7.7385,5.1887,6.9784,7.0242,7.6124,7.9539,7.5637,6.0203,7.6826,4.7254,7.9851,6.8111,6.5897,6.6297,7.4633,5.9011,10.3126,6.5275,4.7833,7.3906,5.0541,7.1832,7.4677,9.0075,8.1218,6.0734,7.1172,9.4211,4.8389,10.2784,5.841,6.2986,6.328,6.1957,0.6244,2.6816,6.9597,4.1083,3.2728,4.6181,3.426,6.5652,7.7729,3.4969,6.9183,5.272,4.9568,6.4358,3.3126,1.7811,7.1312,4.4496,4.8793,1.6628,1.3922,5.3602,7.1669,3.5645,11.1255,5.1994,5.98,3.1896,0,3.6291,4.1083,4.4134,6.2438,3.2728,0.3457,3.7208,3.8347,1.6628,3.3126,3.1896,3.6291,2.3396,1.3922,2.0873,2.4148,2.1764,1.3922,2
10.333,13.2402,11.5024,10.7695,13.4368,11.4652,10.0446,10.4943,10.8049,8.8475,10.0659,10.2832,10.8598,9.3554,10.9792,11.862,8.9587,9.6663,13.7506,12.791,10.5517,9.0987,11.709,9.0499,13.445,8.881,9.9587,8.5882,4.0229,11.6954,5.2256,8.2036,10.6124,10.6349,11.7409,10.0633,10.57,8.4219,8.7169,7.091,7.0962,8.1744,8.0161,12.8585,10.9547,11.1202,11.8605,11.0378,11.412,7.2947,7.4367,7.6915,10.8455,9.5555,9.9248,8.1013,5.4371,8.9079,8.7797,7.8537,8.8108,10.0778,7.326,8.7973,7.2673,9.1608,7.5241,6.3349,8.953,4.7853,3.564,1.5697,8.9429,7.038,7.5433,5.387,11.3432,7.3304,9.9967,6.6778,5.7589,6.7255,7.0753,9.6255,5.6918,8.3081,6.3172,10.9597,7.8629,6.3524,7.6532,11.0725,3.3716,8.5845,8.4284,3.3716,10.0646,7.4367,6.8353,5.4854,2.3036,8.832,4.3002,6.7975,5.6358,8.9342,9.8803,1.9829,6.272,6.7455,6.086,5.4534,2.7877,7.6066,6.9315,3.5027,2.6811,3.9785,0,4.5327,11.2869,5.4695,4.5274,5.5168,1.0618,4.5017,4.5017,9.1657,0,4.1483,1.9829,5.5625,4.9551,3.3013,0,5.6918,2.5659,3.564,3.7861,5.8963,2.8871,3.7337,0.5773,1
12.6581,12.7406,10.9493,10.6902,10.358,13.4658,10.4186,9.45,10.9837,9.2503,10.0621,10.658,11.6336,11.4462,10.133,9.7311,11.1943,9.9672,4.9117,5.4706,9.1151,9.3454,8.2044,8.5952,4.2909,10.9921,8.4001,12.3481,7.1451,15.6512,8.3045,10.0015,8.6181,5.3222,5.0258,8.1806,3.0755,9.8448,8.1432,8.5411,9.5063,7.5734,6.8904,3.9298,11.0017,0,17.1527,7.6554,8.7338,8.4898,7.8265,6.821,1.5148,7.7621,4.5027,6.9567,4.8198,7.4864,3.2732,7.7246,6.7481,2.5737,6.0446,6.3265,7.9106,5.857,5.7778,7.1197,3.4471,5.549,9.1564,8.702,8.238,2.4152,6.5994,7.8265,0.6953,8.7106,5.206,5.5866,5.7615,6.0035,3.8076,2.5737,6.031,9.5794,1.5148,5.3222,0,5.794,3.3628,1.1624,5.4503,0.6953,4.1471,6.3811,7.9327,1.1624,0.6953,6.6974,0,1.7977,1.1624,1.7977,3.5268,6.5335,5.8724,2.5737,4.9699,7.7987,0.6953,0.6953,10.6602,3.2732,0,3.674,3.7423,0,10.5364,3.0755,6.8131,1.5148,2.4549,0,8.1516,4.8198,0,0.6953,0,2.2372,2.2372,3.2732,2.7164,2.2372,1.1624,0,3.0755,2.4152,1.7977,0,0,6.3811,1.1624,3
14.1632,8.5721,15.1747,11.3469,9.7274,11.1085,10.0234,13.5587,11.2763,11.2358,10.7522,10.2083,9.4085,10.2427,9.245,11.826,9.2882,10.0064,11.1077,10.8556,9.4308,9.2657,8.0965,8.38,10.4441,10.594,11.2501,9.916,2.7066,3.5917,6.7716,6.9107,10.8962,8.4232,8.5097,6.9326,7.6306,4.7711,5.8837,7.9537,7.7952,7.9671,8.6436,10.4799,4.744,8.5791,2.4872,2.4872,8.7291,7.1909,6.6445,8.2198,9.8535,6.4145,8.0522,7.4371,11.1981,8.255,8.7039,6.8884,8.2275,7.7215,7.813,6.8076,6.7957,7.0016,7.209,6.1408,6.7346,6.232,5.4693,2.8971,2.805,5.075,6.6041,5.861,6.8828,5.5425,6.1595,6.8771,4.7928,5.0146,7.1305,6.6773,6.3426,3.6458,13.1283,4.2099,5.133,3.8895,5.2247,3.9336,4.9939,6.367,5.439,4.5306,0,2.8971,5.3764,4.6144,4.5306,4.9299,2.7066,5.3276,2.4872,3.5355,3.1426,3.9336,2.6011,0,2.6011,2.0788,3.6979,3.8895,4.744,7.7247,3.1426,8.9602,0,3.8895,1.2522,6.1218,3.03,2.0788,3.3915,2.3635,4.8857,1.2522,6.9648,1.9123,0,2.3635,5.1139,2.805,4.744,4.6936,2.2282,2.9837,1.9123,4.2099,0.9421,3.9765,1.5073,2
10.795,11.0384,12.1071,11.1381,13.2074,12.4068,10.4993,12.3487,11.0555,9.2345,10.0399,10.3474,11.0629,10.3187,11.1102,10.9111,8.4768,9.9908,13.9879,12.9114,9.8145,8.4122,12.9566,8.657,13.4127,9.2898,12.574,8.5147,7.9947,12.9713,8.7755,9.0817,10.175,12.9411,13.8536,8.6361,11.5611,8.4587,9.678,8.4989,5.816,6.1123,7.189,12.7596,9.6158,12.6346,11.6592,11.1871,12.6852,6.5253,7.5856,6.8071,12.4464,8.1347,12.6362,8.884,6.1929,8.1977,10.2483,8.9443,9.531,11.9761,6.2168,12.0204,7.3599,9.9978,6.1562,4.7542,7.8339,6.3142,1.9075,4.5051,8.5171,8.4032,6.5677,4.6172,12.2533,6.5443,1.1524,4.2738,7.9965,6.8267,10.4877,10.7308,3.0596,6.6752,7.3679,8.884,10.4472,8.5703,10.4039,8.1734,2.2231,9.6747,9.5926,2.6317,2.8308,10.2337,4.7043,5.4121,5.9717,7.4203,1.1524,3.622,2.7674,9.7983,8.7117,8.7935,5.0621,6.8189,7.4685,6.7509,9.5283,7.8086,8.4122,1.6509,3.5485,6.3253,2.2231,4.2965,2.7674,1.503,5.8243,8.4315,1.241,5.7764,4.8943,8.4161,1.2705,6.2577,9.5157,4.7865,3.0057,6.3253,2.1254,1.6509,1.1524,2.8915,2.9498,0.6884,2.8915,3.2571,2.4006,1
